event_id,name,url,start_time,start_date,end_time,end_date,duration,venue_name,venue_address,city,longitude,latitude,summary,is_online_event,tickets_url,tags,categoria,data_source,image,age_range,min_age,max_age,interior
12359158,Talleres Juvenil-Adultos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f7152544dd2f810VgnVCM1000001d4a900aRCRD,17:30,2025-05-23,,2025-05-23,,Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo),Carretera M-607 Km 13 L-10 ,Madrid,-3.6860532895354448,40.51571229162408,Para adultos y mayores de 12 años acompañados. Máximo 20 plazas.  Viernes 23 de mayo: MINIJARDÍN VERTICAL I. De 17:30 a 18:30 h.   Viernes 23 de mayo: MINIJARDÍN VERTICAL II. De 18:30 a 19:30 h.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f7152544dd2f810VgnVCM1000001d4a900aRCRD,"Niños,Familias",Educación,ayuntamiento madrid,,12,12.0,12.0,False
12693461,Talleres de Price (De 7 a 9 años),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f981045e3fd15910VgnVCM1000001d4a900aRCRD,10:00,2025-03-29,,2025-06-14,,Teatro Circo Price,RONDA ATOCHA 35,Madrid,-3.698589986849812,40.40596936645757,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f981045e3fd15910VgnVCM1000001d4a900aRCRD,Niños,Educación,ayuntamiento madrid,,7-9,7.0,9.0,False
12693464,Talleres del Price (5 y 6 años),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=12a1045e3fd15910VgnVCM1000001d4a900aRCRD,10:00,2025-03-29,,2025-06-14,,Teatro Circo Price,RONDA ATOCHA 35,Madrid,-3.698589986849812,40.40596936645757,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=12a1045e3fd15910VgnVCM1000001d4a900aRCRD,Niños,Educación,ayuntamiento madrid,,5-6,5.0,6.0,False
12359163,Talleres Familiares,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5df152544dd2f810VgnVCM1000001d4a900aRCRD,11:00,2025-05-03,,2025-05-31,,Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo),Carretera M-607 Km 13 L-10 ,Madrid,-3.6860532895354448,40.51571229162408,Para familias con menores de diferentes edades. Máximo 20 plazas.  Sábado 3 de mayo: LA ORUGA HAMBRIENTA. De 11 a 12:30 h. (De 3 a 5 años).  Domingo 4 de mayo: HORTELANOS DE PRIMAVERA. De 11 a 12:30 h. (A partir de 6 años).  Viernes 9 de mayo: GUIRNALDA DE MARIPOSAS. De 17:30 a 19 h. (A partir de 8 años).  Sábado 17 de mayo: MINIHORTELANOS. De 11 a 12:30 h. (De 3 a 5 años).  Sábado 24 de mayo: MARIPOSAS DE COLORES. De 12 a 12:45 h. (A partir de 6 años).  Domingo 25 de mayo: AMIGO LOBO. De 11 a 12:30 h. (A partir de 6 años).  Sábado 31 de mayo: MINIHORTELANOS. De 11 a 12:30 h. (De 3 a 5 años).,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5df152544dd2f810VgnVCM1000001d4a900aRCRD,"Niños,Familias",Educación,ayuntamiento madrid,,3-5 | 3-5 | 3-5 | +6 | +8 | +6 | +6,3.0,14.0,False
12359193,Talleres Infantiles,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ad352544dd2f810VgnVCM1000001d4a900aRCRD,11:00,2025-05-11,,2025-05-18,,Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo),Carretera M-607 Km 13 L-10 ,Madrid,-3.6860532895354448,40.51571229162408,Para menores de 6 a 8 años. Máximo 20 plazas.  Domingo 11 de mayo: MONSTRUOS DE RÍO. De 11 a 12 h.    Para menores de 9 a 12 años. Máximo 20 plazas.  Domingo 18 de mayo: LA GRAN ÁGUILA. De 11 a 12 h.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ad352544dd2f810VgnVCM1000001d4a900aRCRD,Niños,Educación,ayuntamiento madrid,,6-8 | 9-12,6.0,12.0,False
12758799,Teatro en familia,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=42accbdaa1266910VgnVCM1000001d4a900aRCRD,17:30,2025-05-09,,2025-05-09,,Centro de Educación Ambiental y Cultural Maris Stella (Usera),CALLE DOCTOR TOLOSA LATOUR 16,Madrid,-3.7032220308808577,40.374166248648216,"Taller de teatro.   Horario: ﻿ De 17:30 a 19 horas.   Edad: Actividad en familia, para mayores de 5 años, menores acompañados de un adulto. Días sueltos o ambos días. Imprescindible reserva previa.  Sinopsis: Las artes escénicas nos pueden ayudar a convertirnos en personas más seguras y conscientes de nuestros cuerpos, emociones y anhelos. A través del teatro vamos a desarrollar nuestras capacidades, para lograr dejar la vergüenza y la inseguridad atrás, obteniendo múltiples herramientas que nos ayudarán en nuestro día a día, en un ambiente de diversión y disfrute en familia.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=42accbdaa1266910VgnVCM1000001d4a900aRCRD,Niños,Cine,ayuntamiento madrid,,5,5.0,5.0,True
12758827,Teatro en familia,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=328ecbdaa1266910VgnVCM1000001d4a900aRCRD,17:30,2025-05-23,,2025-05-23,,Centro de Educación Ambiental y Cultural Maris Stella (Usera),CALLE DOCTOR TOLOSA LATOUR 16,Madrid,-3.7032220308808577,40.374166248648216,"Taller de teatro.   Horario: De 17:30 a 19 horas.  Edad: Actividad en familia, para mayores de 5 años, menores acompañados de un adulto. Días sueltos o ambos días. Imprescindible reserva previa.  Sinopsis: Las artes escénicas nos pueden ayudar a convertirnos en personas más seguras y conscientes de nuestros cuerpos, emociones y anhelos. A través del teatro vamos a desarrollar nuestras capacidades, para lograr dejar la vergüenza y la inseguridad atrás, obteniendo múltiples herramientas que nos ayudarán en nuestro día a día, en un ambiente de diversión y disfrute en familia.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=328ecbdaa1266910VgnVCM1000001d4a900aRCRD,Niños,Cine,ayuntamiento madrid,,5,5.0,5.0,True
12763028,Teatro Familiar - Texturas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e29fa9f39b76910VgnVCM2000001f4a900aRCRD,18:00,2025-05-11,,2025-05-11,,Centro Cultural Galileo (Chamberí),CALLE GALILEO 39,Madrid,-3.7104468992841753,40.43371945428351,"Auditorio Centro Cultural Galileo.   Espectáculo dirigido para niños y niñas de  1 a 6 años, acompañados de un adulto.   Duración: 60 minutos.      CIA ÑAS TEATRO       Texturas es un espectáculo de pequeño formato que integra la estética visual con diferentes texturas. Cada espacio está pensado dentro de un contexto poético que recrea el nacimiento de diferentes elementos de manera simbólica…   El color, la luz, la música, canciones y cuentos atrapan a los pequeños y los traslada hacia un mundo imaginario lleno de sorpresas.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e29fa9f39b76910VgnVCM2000001f4a900aRCRD,Niños,Cine,ayuntamiento madrid,,1-6,1.0,6.0,True
12448047,Tertulias en Inglés (infantil) Biblioteca Vallecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eec46c112bc41910VgnVCM2000001f4a900aRCRD,18:00,2024-09-25,,2025-06-11,,Biblioteca Pública Municipal Vallecas (Puente de Vallecas),CALLE PUERTO DEL MONASTERIO 1,Madrid,-3.665554302127492,40.39502395981064,Semanal: el taller se desarrolla los miércoles de 18 a 19:30 horas.  Para público infantil: de 8 a 12 años. Para participar es necesario realizar inscripción previa a través de este enlace.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eec46c112bc41910VgnVCM2000001f4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,8-12,8.0,12.0,False
12754406,The cook and the king,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e02aa4735436910VgnVCM1000001d4a900aRCRD,18:00,2025-05-14,,2025-05-14,,Biblioteca Pública Municipal Francisco Ayala (Vicálvaro),BULEVAR INDALECIO PRIETO 21,Madrid,-3.621281890570377,40.39982891410407,"Vamos a leer en inglés y a divertirnos en la biblioteca. Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.    Este cuento está pensado para niñas y niños a partir de 5 años. Para asistir es necesaria la inscripción a través de este  enlace .   La biblioteca se pondrá en contacto contigo para confirmar tu asistencia. Recuerda que los niños y niñas deberán ir acompañados por una persona adulta.   Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de Mar Amado",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e02aa4735436910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,+5,5.0,14.0,False
12754395,The cook and the king,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b9faa4735436910VgnVCM1000001d4a900aRCRD,12:00,2025-05-10,,2025-05-10,,Biblioteca Pública Municipal Iván de Vargas (Centro),CALLE SAN JUSTO 5,Madrid,-3.709859121273588,40.41410290844665,"Vamos a leer en inglés y a divertirnos en la biblioteca. Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.    Este cuento está pensado para niñas y niños a partir de 5 años. Para asistir es necesaria la inscripción a través de este  enlace .   La biblioteca se pondrá en contacto contigo para confirmar tu asistencia. Recuerda que los niños y niñas deberán ir acompañados por una persona adulta.   Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de Mar Amado.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b9faa4735436910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,+5,5.0,14.0,False
12754408,The cook and the king,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f603aa4735436910VgnVCM1000001d4a900aRCRD,18:00,2025-05-21,,2025-05-21,,Biblioteca Pública Municipal David Gistau (Salamanca),AVENIDA TOREROS 5,Madrid,-3.670929243543714,40.43199309720514,"Vamos a leer en inglés y a divertirnos en la biblioteca. Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.    Este cuento está pensado para niñas y niños a partir de 5 años. Para asistir es necesaria la inscripción a través de este  enlace .   La biblioteca se pondrá en contacto contigo para confirmar tu asistencia. Recuerda que los niños y niñas deberán ir acompañados por una persona adulta.   Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de Mar Amado.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f603aa4735436910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,+5,5.0,14.0,False
12741289,The far West,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b8354e4ac5f5910VgnVCM2000001f4a900aRCRD,18:00,2025-05-23,,2025-05-23,,Biblioteca Pública Municipal San Blas (San Blas-Canillejas),CALLE SAN ROMAN DEL VALLE 8,Madrid,-3.6218113860909074,40.420231627535,"¡Yee-Haw! ¡El Lejano Oeste está aquí! El sheriff no encuentra su caballo dormilón ¿Dónde está? ¿Qué ha hecho el jefe de la tribu Siuox con su caballo? Descubre esto y mucho más en nuestro cuentacuentos en inglés. Para niñas y niños de 3 a 10 años. De 18 a 18:45 horas. Para asistir, es necesario realizar inscripción previa en este enlace del 30 de abril al 22 de mayo.  Actividad organizada 'por Kid &amp;amp; Us Las Rosas'",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b8354e4ac5f5910VgnVCM2000001f4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,3-10,3.0,10.0,False
12758933,The Island,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=138e7ad544266910VgnVCM1000001d4a900aRCRD,12:00,2025-05-25,,2025-05-25,,Cineteca Madrid,PLAZA LEGAZPI 8,Madrid,-3.695802844205408,40.39130985242181,"Una fábula musical sobre el mito de Robinson Crusoe: El Principito se cruza con los Monty Python. Robinson es médico y ha elegido vivir solo en una isla invadida por inmigrantes, ONGs y guardias. Salva a Viernes, único superviviente de una patera naufragada. A lo largo de su recorrido por la isla, Robinson se topará con seres y situaciones extraordinarias. Una historia contada a través de la poesía visual y el simbolismo, donde los grandes temas de la actualidad se funden con la búsqueda personal de un paraíso perdido.  &amp;gt; No recomendada para menores de 7 años",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=138e7ad544266910VgnVCM1000001d4a900aRCRD,Familias,Ocio,ayuntamiento madrid,,7,7.0,7.0,False
12706846,The three little pigs... y el lobo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=faa2047fc5065910VgnVCM1000001d4a900aRCRD,18:30,2025-05-23,,2025-05-23,,Centro Cultural Federico Chueca (Hortaleza),CALLE BENITA AVILA 23,Madrid,-3.650585652034587,40.465513265035874,"Compañía Marimba Teatro. A partir de 6 años. Es una obra bilingüe inglés-castellano recomendada para niños a partir de los 6 años. Basada en el cuento de Los tres cerditos. En esta versión, el Lobo quiere atrapar a los tres cerditos, pero tiene un problema, no sabe inglés y los cerditos no quieren hablar en castellano.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=faa2047fc5065910VgnVCM1000001d4a900aRCRD,"Niños,Familias",Ocio,ayuntamiento madrid,,+6,6.0,14.0,False
12759317,Títeres agua,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ed5826e66266910VgnVCM1000001d4a900aRCRD,12:00,2025-05-25,,2025-05-25,,Centro de Educación Ambiental y Cultural Maris Stella (Usera),CALLE DOCTOR TOLOSA LATOUR 16,Madrid,-3.7032220308808577,40.374166248648216,"Horario: ﻿ de 12 a 13 horas.   Edad: De 6 a 9 años (menores acompañados con un adulto). Imprescindible reserva previa.  Sinopsis: Espectáculo de títeres sobre el agua en el que aprender sobre ella, su ciclo, su uso y concienciar sobre la importancia de su cuidado y las consecuencias que tiene el uso indebido y la contaminación de las aguas para el planeta. Acompañamos a nuestra protagonista Ura, una gota de agua muy curiosa que vive grandes aventuras a través de su viaje por las nubes, el suelo, las aguas subterráneas, el río, el mar... Junto a las gotas que conoce y ayudada por un árbol muy sabio, aprende sobre sí misma y su entorno, en un ciclo lleno de historias muy curiosas... ¡casi tanto como ella!",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ed5826e66266910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,6-9,6.0,9.0,False
12700551,Títeres: El barquillero de la pradera de San Isidro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=475c9822df145910VgnVCM2000001f4a900aRCRD,18:00,2025-05-03,,2025-05-03,,Centro Cultural Alfredo Kraus (Fuencarral - El Pardo),GLORIETA PRADERA DE VAQUERIZAS 9,Madrid,-3.7216054330053647,40.49082275610172,Compañía Titiricuenta.  Edad recomendada desde 3 años.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=475c9822df145910VgnVCM2000001f4a900aRCRD,"Niños,Familias",Ocio,ayuntamiento madrid,,3,3.0,3.0,False
12766349,"Triguiñuelas Folk, presenta 'El pañuelo de la abuela'.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8df26a6496686910VgnVCM1000001d4a900aRCRD,12:00,2025-05-10,,2025-05-10,,Centro Cultural Valdebernardo (Vicálvaro),BULEVAR INDALECIO PRIETO 21,Madrid,-3.6212720265227873,40.39983213832805,"Espectáculo musical teatralizado de música folk para niños. En las fiestas del pueblo de la abuela, las musiexploradoras se meten en un lío. Para solucionarlo, tienen que lavar el pañuelo de la abuela con el método tradicional, y al hacerlo éste se pierde río abajo. En su búsqueda se encontrarán con diferentes mujeres del pueblo, que sin cesar en sus oficios y sin parar de cantar, les ayudarán.  Edad recomendada: A partir de 4 años.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8df26a6496686910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,+4,4.0,14.0,False
12759155,Un día de la Prehistoria,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=964d826e66266910VgnVCM1000001d4a900aRCRD,18:00,2025-05-09,,2025-05-09,,Centro Sociocultural Tetuán,CALLE BRAVO MURILLO 251,Madrid,-3.700253214621304,40.45907909580629,"A cargo de la compañíaLos Gorriones. Abróchense los cinturones, porque viajaremos en el tiempo hasta la época de la prehistoria, allí conoceremos a nuestro guía y amigo, un Cavernícola llamado Ton-Ton. A Ton-Ton le encanta vivir en la prehistoria porque siempre hay algo que hacer. Aunque no estará solo, sus dos grandes amigos nos acompañarán en este divertido viaje. Niebla, es una gran inventora prehistórica y nos descubrirá los secretos de las pinturas rupestres y el origen de algunos instrumentos musicales y Chain Main el gran jefe y chaman del clan, nos enseñará los grandes trucos de la caza y la pesca. Duración: 60 minutos. Edad recomendada: a partir de 6 años.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=964d826e66266910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,+6,6.0,14.0,False
12757230,Un diablo en el andén,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f31744afff756910VgnVCM2000001f4a900aRCRD,19:00,2025-05-10,,2025-05-10,,Centro Cultural Ciudad Pegaso (San Blas - Canillejas),AVENIDA SEPTIMA 11,Madrid,-3.598099871155595,40.44844757572015,"Compañía: Azares Teatro   Recomendada a partir de 14 años  En una estación de tren extrañamente vacía, un hombre mira fijamente con gesto sombrío las vías del tren. Está asustado, no sabe porqué se encuentra en ese lugar. Una jefa de estación de mediana edad con actitud autoritaria, resuelta y decidida aparece en el andén, con elementos anacrónicos que llaman la atención del hombre. Entre ellos nacerá un dialogo aparentemente absurdo y surrealista, que irá revelando la verdadera naturaleza de los personajes...el futuro contrapuesto de ambos dependerá de una única decisión. El humor y la ironía impregna toda la situación que desconcertará al espectador.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f31744afff756910VgnVCM2000001f4a900aRCRD,Familias,Ocio,ayuntamiento madrid,,+14,14.0,14.0,False
12753889,Un mundo de cuentos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=971796d505336910VgnVCM1000001d4a900aRCRD,18:00,2025-05-06,,2025-05-06,,Biblioteca Pública Municipal Ana María Matute (Carabanchel),CALLE ISAAC ALBENIZ 1,Madrid,-3.720088245008897,40.39786734087938,"Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.  Este cuento está pensado para niñas y niños   a partir de 4 años.  Recuerda que las niñas y niños deberán ir acompañados por una persona adulta. Para asistir es   necesario realizar inscripción previa a través de este enlace .   Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de la cuentera Alicia Cuenteando.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=971796d505336910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,+4,4.0,14.0,False
12726620,Una de ratones,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b88a194b1fa5910VgnVCM2000001f4a900aRCRD,18:00,2025-05-24,,2025-05-24,,Teatro Municipal de Vallecas,CALLE PASO DE VILLAMANRIQUE 3,Madrid,-3.622909577478477,40.37762362093048,"Compañía: Surcante Fatiga, el representante sindical de los roedores y de los animales más desfavorecidos por su tamaño y sus circunstancias, se dispone a salir a una importante reunión titulada 'Cómo salvar el mundo en dos pasos'.Pero algo se interpone, una fuerza centrífuga lo absorbe y lo mantiene dando vueltas en su oficina, sin poder encontrar una salida, un camino, un atajo hacia su destino. A esto se le suman los llamados constantes con quejas y el peligro más terrorífico de todos: José Luis, un gato insoportable.   Duración: 50 min.   Edad: a partir de 4 años",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b88a194b1fa5910VgnVCM2000001f4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,+4,4.0,14.0,False
12753973,Viaje al centro del laberinto,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d3fc468e9b336910VgnVCM1000001d4a900aRCRD,18:00,2025-05-07,,2025-05-07,,Biblioteca Pública Municipal San Blas (San Blas-Canillejas),CALLE SAN ROMAN DEL VALLE 8,Madrid,-3.6218113860909074,40.420231627535,"Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.   Este cuento está pensado para niñas y niños  a partir de 4 años.  Recuerda que las niñas y niños deberán ir acompañados por una persona adulta.  Para asistir es necesario realizar inscripción previa a través de este enlace  .   Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de Silvina Rodríguez .",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d3fc468e9b336910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,+4,4.0,14.0,False
12741215,'A la mar salada',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c307647da5f5910VgnVCM1000001d4a900aRCRD,18:00,2025-05-13,,2025-05-13,,Biblioteca Pública Municipal Huerta de la Salud (Hortaleza),CALLE MAR DE LAS ANTILLAS 10,Madrid,-3.64667257750353,40.47571688103069,"Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.  Este cuento está pensado para niñas y niños  a partir de 2 años. Recuerda que las niñas y niños deberán ir acompañados por una persona adulta. Entrada libre hasta completar aforo.  Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de Margalida Alberti.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c307647da5f5910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,+2,2.0,14.0,False
12757220,'Animalitis',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b15644afff756910VgnVCM2000001f4a900aRCRD,17:30,2025-05-13,,2025-05-13,,Biblioteca Pública Municipal María Zambrano (Tetuán),PLAZA DONOSO 5,Madrid,-3.6976620067965,40.46903299144094,"Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.  Este cuento está pensado para niñas y niños a partir de 4 años. Recuerda que las niñas y niños deberán ir acompañados por una persona adulta. Entrada libre hasta completar aforo.  Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de Roberto Mezquita.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b15644afff756910VgnVCM2000001f4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,+4,4.0,14.0,False
12757234,'Cuentos en la granja',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=952744afff756910VgnVCM2000001f4a900aRCRD,18:00,2025-05-14,,2025-05-14,,Biblioteca Pública Municipal Aluche (Latina),CALLE CAMARENA 10,Madrid,-3.7562716852987847,40.39597072367931,"Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.  Este cuento está pensado para niñas y niños a partir de 4 años. Recuerda que las niñas y niños deberán ir acompañados por una persona adulta. Para asistir  es  necesario realizar inscripción previa a través de este enlace   .     Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de Alicia Cuenteando.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=952744afff756910VgnVCM2000001f4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,+4,4.0,14.0,False
